datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2020-10-01,22.5,17.2,19.7,22.5,17.2,19.7,10.1,54.1,0.0,0.0,0.0,,0.0,0.0,14.8,14.4,264.3,1009.4,29.1,11.2,214.0,18.5,7,,2020-10-01T07:01:01,2020-10-01T18:45:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-02,24.3,17.0,21.0,24.3,17.0,21.0,12.3,58.6,0.0,0.0,0.0,,0.0,0.0,13.0,14.2,226.2,1014.0,5.4,11.2,205.9,17.9,7,,2020-10-02T07:02:03,2020-10-02T18:44:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-03,25.6,15.0,21.2,25.6,15.0,21.2,12.7,60.1,0.0,0.0,0.0,,0.0,0.0,16.6,10.2,34.9,1017.1,12.6,11.2,202.2,17.6,7,,2020-10-03T07:03:05,2020-10-03T18:42:33,0.55,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-04,27.7,16.1,22.3,27.1,16.1,22.2,12.5,55.9,0.0,0.0,0.0,,0.0,0.0,14.8,7.3,91.4,1017.1,0.6,11.2,175.0,15.1,7,,2020-10-04T07:04:07,2020-10-04T18:40:53,0.58,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-05,30.5,18.3,24.1,29.8,18.3,24.0,14.9,58.6,0.0,0.0,0.0,,0.0,0.0,20.5,9.2,269.8,1016.5,22.1,10.9,151.3,13.2,6,,2020-10-05T07:05:10,2020-10-05T18:39:15,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-06,31.2,19.4,24.8,30.2,19.4,24.7,16.5,62.3,0.0,0.0,0.0,,0.0,0.0,11.2,12.0,255.2,1014.1,35.9,10.8,148.9,12.8,5,,2020-10-06T07:06:13,2020-10-06T18:37:36,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2020-10-07,29.7,22.7,25.4,29.6,22.7,25.5,18.4,66.8,0.155,100.0,4.17,rain,0.0,0.0,14.8,12.6,168.7,1013.3,36.4,11.0,138.7,12.1,6,,2020-10-07T07:07:16,2020-10-07T18:35:58,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2020-10-08,25.1,17.6,21.9,25.1,17.6,21.9,17.5,76.6,15.892,100.0,8.33,rain,0.0,0.0,42.5,22.8,271.2,1011.6,84.4,9.9,47.5,4.1,2,,2020-10-08T07:08:20,2020-10-08T18:34:21,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2020-10-09,20.1,15.4,17.7,20.1,15.4,17.7,14.7,82.8,13.066,100.0,12.5,rain,0.0,0.0,37.1,19.6,294.9,1014.8,66.4,10.8,125.7,10.9,6,,2020-10-09T07:09:24,2020-10-09T18:32:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2020-10-10,20.7,15.1,18.0,20.7,15.1,18.0,14.6,81.4,2.408,100.0,8.33,rain,0.0,0.0,14.8,15.6,280.6,1017.3,59.9,11.1,117.1,10.0,6,,2020-10-10T07:10:28,2020-10-10T18:31:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-11,22.8,15.9,19.4,22.8,15.9,19.4,15.3,78.1,0.024,100.0,4.17,rain,0.0,0.0,13.0,11.9,358.0,1016.2,17.6,11.0,163.2,14.2,7,,2020-10-11T07:11:32,2020-10-11T18:29:33,0.82,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2020-10-12,24.3,14.3,19.8,24.3,14.3,19.8,14.6,73.0,0.0,0.0,0.0,,0.0,0.0,9.4,9.5,35.3,1013.9,19.6,11.1,152.7,13.2,6,,2020-10-12T07:12:37,2020-10-12T18:27:58,0.85,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2020-10-13,27.6,18.4,21.7,27.3,18.4,21.7,15.9,71.7,3.867,100.0,4.17,rain,0.0,0.0,53.6,22.2,170.7,1009.2,34.5,10.8,146.3,12.8,6,,2020-10-13T07:13:42,2020-10-13T18:26:24,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2020-10-14,23.4,19.0,21.4,23.4,19.0,21.4,15.9,71.3,1.345,100.0,4.17,rain,0.0,0.0,27.7,19.5,234.0,1014.9,33.8,11.1,185.0,15.9,7,,2020-10-14T07:14:48,2020-10-14T18:24:51,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2020-10-15,23.8,16.1,20.2,23.8,16.1,20.2,15.5,75.7,0.0,0.0,0.0,,0.0,0.0,16.6,9.8,262.8,1018.3,10.8,11.1,179.4,15.6,6,,2020-10-15T07:15:53,2020-10-15T18:23:18,0.95,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2020-10-16,24.7,16.2,20.7,24.7,16.2,20.7,14.6,69.7,0.0,0.0,0.0,,0.0,0.0,9.4,15.2,226.8,1015.0,12.3,11.1,167.3,14.5,6,,2020-10-16T07:16:59,2020-10-16T18:21:46,0.0,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2020-10-17,25.9,19.3,22.1,25.9,19.3,22.1,15.4,66.8,1.097,100.0,4.17,rain,0.0,0.0,40.7,23.7,238.2,1011.8,50.9,10.9,105.5,9.1,5,,2020-10-17T07:18:06,2020-10-17T18:20:15,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2020-10-18,19.9,16.9,18.6,19.9,16.9,18.6,14.9,79.3,14.065,100.0,8.33,rain,0.0,0.0,31.7,26.8,26.9,1015.6,87.7,10.7,27.8,2.2,3,,2020-10-18T07:19:13,2020-10-18T18:18:45,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
